other_index,filename,source,x,y,w,h,tile_r0,tile_c0,tile_r1,tile_c1,area_px,direction,category,weights
450,other_0450.png,tloz7_2e.png,576,814,16,16,50,36,51,36,256,,enemy,0.35
450,other_0450.png,tloz7_2e.png,1607,814,16,16,50,100,51,101,256,,enemy,0.35
451,other_0451.png,tloz7_2e.png,641,814,15,16,50,40,51,40,240,,enemy,0.35
452,other_0452.png,tloz7_2e.png,901,814,16,16,50,56,51,57,256,,enemy,0.35
453,other_0453.png,tloz7_2e.png,1705,910,16,16,56,106,57,107,256,,,
454,other_0454.png,tloz7_2e.png,1731,910,14,16,56,108,57,109,224,,enemy,0.35
455,other_0455.png,tloz7_2e.png,1580,927,16,15,57,98,58,99,240,,enemy,0.35
456,other_0456.png,tloz7_2e.png,1644,926,14,16,57,102,58,103,224,,enemy,0.35
457,other_0457.png,tloz7_2e.png,1584,958,15,16,59,99,60,99,240,,enemy,0.35
458,other_0458.png,tloz7_2e.png,1614,958,14,16,59,100,60,101,224,,enemy,0.35
459,other_0459.png,tloz7_2e.png,1597,1006,14,16,62,99,63,100,224,,enemy,0.35
460,other_0460.png,tloz7_2e.png,950,1086,14,16,67,59,68,60,224,,enemy,0.35
461,other_0461.png,tloz7_2e.png,1154,1087,14,15,67,72,68,72,210,,enemy,0.35
462,other_0462.png,tloz7_2e.png,1589,1087,16,15,67,99,68,100,240,,enemy,0.35
463,other_0463.png,tloz7_2e.png,1654,1087,16,15,67,103,68,104,240,,enemy,0.35
464,other_0464.png,tloz7_2e.png,1168,1102,16,16,68,73,69,73,256,,enemy,0.35
465,other_0465.png,tloz7_2e.png,1218,1118,16,16,69,76,70,77,256,,enemy,0.35
466,other_0466.png,tloz7_2e.png,144,1120,16,16,70,9,70,9,256,,enemy,0.4
467,other_0467.png,tloz7_2e.png,1408,1122,39,44,70,88,72,90,1716,,boss,0.9
468,other_0468.png,tloz7_2e.png,945,1128,14,16,70,59,71,59,224,,enemy,0.35
469,other_0469.png,tloz7_2e.png,689,1134,14,16,70,43,71,43,224,,enemy,0.35
469,other_0469.png,tloz7_2e.png,561,1150,14,16,71,35,72,35,224,,enemy,0.35
470,other_0470.png,tloz7_2e.png,861,1135,16,15,70,53,71,54,240,,enemy,0.35
471,other_0471.png,tloz7_2e.png,1137,1135,14,15,70,71,71,71,210,,enemy,0.35
472,other_0472.png,tloz7_2e.png,1445,1139,12,7,71,90,71,91,84,,,
473,other_0473.png,tloz7_2e.png,960,1142,15,16,71,60,72,60,240,,enemy,0.35
474,other_0474.png,tloz7_2e.png,1601,1142,14,16,71,100,72,100,224,,enemy,0.35
475,other_0475.png,tloz7_2e.png,1215,1150,15,16,71,75,72,76,240,,enemy,0.35
476,other_0476.png,tloz7_2e.png,1688,1150,14,16,71,105,72,106,224,,enemy,0.35
477,other_0477.png,tloz7_2e.png,704,1152,16,10,72,44,72,44,160,,,
478,other_0478.png,tloz7_2e.png,865,1154,14,16,72,54,73,54,224,,enemy,0.35
479,other_0479.png,tloz7_2e.png,1379,1155,9,9,72,86,72,86,81,,,
480,other_0480.png,tloz7_2e.png,704,1160,16,10,72,44,73,44,160,,enemy,0.35
481,other_0481.png,tloz7_2e.png,128,1167,16,17,72,8,73,8,272,,enemy,0.4
482,other_0482.png,tloz7_2e.png,945,1173,14,16,73,59,74,59,224,,enemy,0.35
4,other_0004.png,tloz8_1e.png,1125,261,6,6,16,70,16,70,36,,,
4,other_0004.png,tloz8_1e.png,357,1317,6,6,82,22,82,22,36,,,
7,other_0007.png,tloz8_1e.png,1072,373,16,1,23,67,23,67,16,,,
7,other_0007.png,tloz8_1e.png,1072,389,16,1,24,67,24,67,16,,,
7,other_0007.png,tloz8_1e.png,1072,405,16,1,25,67,25,67,16,,,
7,other_0007.png,tloz8_1e.png,1072,421,16,1,26,67,26,67,16,,,
7,other_0007.png,tloz8_1e.png,1072,437,16,1,27,67,27,67,16,,,
7,other_0007.png,tloz8_1e.png,1072,453,16,1,28,67,28,67,16,,,
7,other_0007.png,tloz8_1e.png,1200,453,16,1,28,75,28,75,16,,,
7,other_0007.png,tloz8_1e.png,1072,469,16,1,29,67,29,67,16,,,
7,other_0007.png,tloz8_1e.png,1200,469,16,1,29,75,29,75,16,,,
7,other_0007.png,tloz8_1e.png,48,1253,16,1,78,3,78,3,16,,,
7,other_0007.png,tloz8_1e.png,48,1269,16,1,79,3,79,3,16,,,
7,other_0007.png,tloz8_1e.png,48,1285,16,1,80,3,80,3,16,,,
7,other_0007.png,tloz8_1e.png,48,1301,16,1,81,3,81,3,16,,,
7,other_0007.png,tloz8_1e.png,48,1317,16,1,82,3,82,3,16,,,
7,other_0007.png,tloz8_1e.png,48,1333,16,1,83,3,83,3,16,,,
7,other_0007.png,tloz8_1e.png,176,1333,16,1,83,11,83,11,16,,,
7,other_0007.png,tloz8_1e.png,48,1349,16,1,84,3,84,3,16,,,
7,other_0007.png,tloz8_1e.png,176,1349,16,1,84,11,84,11,16,,,
7,other_0007.png,tloz8_1e.png,176,1365,16,1,85,11,85,11,16,,,
8,other_0008.png,tloz8_1e.png,896,259,8,10,16,56,16,56,80,,,
8,other_0008.png,tloz8_1e.png,869,264,8,10,16,54,17,54,80,,,
8,other_0008.png,tloz8_1e.png,842,294,8,10,18,52,18,53,80,,,
8,other_0008.png,tloz8_1e.png,896,458,8,10,28,56,29,56,80,,,
8,other_0008.png,tloz8_1e.png,355,629,8,10,39,22,39,22,80,,,
8,other_0008.png,tloz8_1e.png,626,800,8,10,50,39,50,39,80,,,
8,other_0008.png,tloz8_1e.png,116,804,8,10,50,7,50,7,80,,,
8,other_0008.png,tloz8_1e.png,461,915,8,10,57,28,57,29,80,,,
8,other_0008.png,tloz8_1e.png,954,1008,8,10,63,59,63,60,80,,,
8,other_0008.png,tloz8_1e.png,670,1321,8,10,82,41,83,42,80,,,
12,other_0012.png,tloz8_1e.png,289,659,13,13,41,18,41,18,169,,,
13,other_0013.png,tloz8_1e.png,379,439,10,10,27,23,28,24,100,,,
14,other_0014.png,tloz8_1e.png,1072,461,16,5,28,67,29,67,80,,,
14,other_0014.png,tloz8_1e.png,48,1341,16,5,83,3,84,3,80,,,
14,other_0014.png,tloz8_1e.png,176,1341,16,5,83,11,84,11,80,,,
14,other_0014.png,tloz8_1e.png,176,1357,16,5,84,11,85,11,80,,,
15,other_0015.png,tloz8_1e.png,1072,471,16,3,29,67,29,67,48,,,
15,other_0015.png,tloz8_1e.png,1200,471,16,3,29,75,29,75,48,,,
15,other_0015.png,tloz8_1e.png,48,1351,16,3,84,3,84,3,48,,,
15,other_0015.png,tloz8_1e.png,176,1351,16,3,84,11,84,11,48,,,
15,other_0015.png,tloz8_1e.png,176,1367,16,3,85,11,85,11,48,,,
25,other_0025.png,tloz8_1e.png,468,737,8,16,46,29,47,29,128,,,
25,other_0025.png,tloz8_1e.png,132,785,8,16,49,8,50,8,128,,,
25,other_0025.png,tloz8_1e.png,388,961,8,16,60,24,61,24,128,,,
25,other_0025.png,tloz8_1e.png,644,961,8,16,60,40,61,40,128,,,
25,other_0025.png,tloz8_1e.png,900,961,8,16,60,56,61,56,128,,,
25,other_0025.png,tloz8_1e.png,1156,1313,8,16,82,72,83,72,128,,,
32,other_0032.png,tloz8_1e.png,709,971,10,10,60,44,61,44,100,,enemy,0.3
32,other_0032.png,tloz8_1e.png,561,985,10,10,61,35,62,35,100,,enemy,0.3
32,other_0032.png,tloz8_1e.png,1143,1268,10,10,79,71,79,72,100,,enemy,0.3
33,other_0033.png,tloz8_1e.png,1154,963,11,12,60,72,60,72,132,,item,0.5
45,other_0045.png,tloz8_1e.png,900,785,8,16,49,56,50,56,128,,,
45,other_0045.png,tloz8_1e.png,644,1313,8,16,82,40,83,40,128,,,
48,other_0048.png,tloz8_1e.png,900,81,8,14,5,56,5,56,112,,,
48,other_0048.png,tloz8_1e.png,644,257,8,14,16,40,16,40,112,,,
48,other_0048.png,tloz8_1e.png,1156,609,8,14,38,72,38,72,112,,,
81,other_0081.png,tloz8_1e.png,961,41,15,16,2,60,3,60,240,,enemy,0.35
81,other_0081.png,tloz8_1e.png,929,88,15,16,5,58,6,58,240,,enemy,0.35
92,other_0092.png,tloz8_1e.png,1168,635,15,16,39,73,40,73,240,,enemy,0.35
114,other_0114.png,tloz8_1e.png,112,757,15,16,47,7,48,7,240,,enemy,0.35
114,other_0114.png,tloz8_1e.png,64,772,15,16,48,4,49,4,240,,enemy,0.35
114,other_0114.png,tloz8_1e.png,912,796,15,16,49,57,50,57,240,,enemy,0.35
116,other_0116.png,tloz8_1e.png,305,921,15,16,57,19,58,19,240,,enemy,0.35
197,other_0197.png,tloz8_1e.png,849,593,15,16,37,53,38,53,240,,enemy,0.35
199,other_0199.png,tloz8_1e.png,1212,255,16,15,15,75,16,76,240,,enemy,0.35
199,other_0199.png,tloz8_1e.png,288,741,16,15,46,18,47,18,240,,enemy,0.35
199,other_0199.png,tloz8_1e.png,1152,909,16,15,56,72,57,72,240,,enemy,0.35
199,other_0199.png,tloz8_1e.png,1200,909,16,15,56,75,57,75,240,,enemy,0.35
199,other_0199.png,tloz8_1e.png,1056,917,16,15,57,66,58,66,240,,enemy,0.35
199,other_0199.png,tloz8_1e.png,661,950,16,15,59,41,60,42,240,,enemy,0.35
199,other_0199.png,tloz8_1e.png,1136,998,16,15,62,71,63,71,240,,enemy,0.35
218,other_0218.png,tloz8_1e.png,1233,295,15,16,18,77,19,77,240,,enemy,0.35
218,other_0218.png,tloz8_1e.png,961,917,15,16,57,60,58,60,240,,enemy,0.35
218,other_0218.png,tloz8_1e.png,817,918,15,16,57,51,58,51,240,,enemy,0.35
218,other_0218.png,tloz8_1e.png,929,966,15,16,60,58,61,58,240,,enemy,0.35
221,other_0221.png,tloz8_1e.png,586,231,16,16,14,36,15,37,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,318,773,16,16,48,19,49,20,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,454,776,16,16,48,28,49,29,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,464,805,16,16,50,29,51,29,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,295,830,16,16,51,18,52,19,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,453,830,16,16,51,28,52,29,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,1075,910,16,16,56,67,57,68,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,585,936,16,16,58,36,59,37,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,1212,936,16,16,58,75,59,76,256,,enemy,0.35
221,other_0221.png,tloz8_1e.png,1193,938,16,16,58,74,59,75,256,,enemy,0.35
229,other_0229.png,tloz8_1e.png,133,1314,6,3,82,8,82,8,18,,item,0.5
408,other_0408.png,tloz8_1e.png,940,575,16,15,35,58,36,59,240,,enemy,0.35
421,other_0421.png,tloz8_1e.png,368,832,16,16,52,23,52,23,256,,enemy,0.35
422,other_0422.png,tloz8_1e.png,958,767,16,15,47,59,48,60,240,,enemy,0.35
440,other_0440.png,tloz8_1e.png,919,735,16,15,45,57,46,58,240,,enemy,0.35
441,other_0441.png,tloz8_1e.png,1120,562,16,14,35,70,35,70,224,,enemy,0.35
441,other_0441.png,tloz8_1e.png,1088,594,16,14,37,68,37,68,224,,enemy,0.35
441,other_0441.png,tloz8_1e.png,336,1314,16,14,82,21,82,21,224,,enemy,0.35
447,other_0447.png,tloz8_1e.png,295,1294,16,16,80,18,81,19,256,,enemy,0.35
452,other_0452.png,tloz8_1e.png,1154,574,16,16,35,72,36,73,256,,enemy,0.35
463,other_0463.png,tloz8_1e.png,54,751,16,15,46,3,47,4,240,,enemy,0.35
464,other_0464.png,tloz8_1e.png,848,814,16,16,50,53,51,53,256,,enemy,0.35
466,other_0466.png,tloz8_1e.png,1216,1296,16,16,81,76,81,76,256,,enemy,0.4
466,other_0466.png,tloz8_1e.png,1216,1344,16,16,84,76,84,76,256,,enemy,0.4
478,other_0478.png,tloz8_1e.png,1169,594,14,16,37,73,38,73,224,,enemy,0.35
483,other_0483.png,tloz8_1e.png,853,30,16,16,1,53,2,54,256,,enemy,0.35
484,other_0484.png,tloz8_1e.png,810,46,16,16,2,50,3,51,256,,enemy,0.35
484,other_0484.png,tloz8_1e.png,1107,606,16,16,37,69,38,70,256,,enemy,0.35
485,other_0485.png,tloz8_1e.png,843,94,16,16,5,52,6,53,256,,enemy,0.35
486,other_0486.png,tloz8_1e.png,1141,206,16,16,12,71,13,72,256,,enemy,0.35
487,other_0487.png,tloz8_1e.png,1120,221,16,8,13,70,14,70,128,,,
488,other_0488.png,tloz8_1e.png,688,224,16,16,14,43,14,43,256,,enemy,0.35
489,other_0489.png,tloz8_1e.png,868,224,47,17,14,54,15,57,799,,boss,0.9
490,other_0490.png,tloz8_1e.png,1120,227,16,13,14,70,14,70,208,,enemy,0.35
491,other_0491.png,tloz8_1e.png,624,238,16,14,14,39,15,39,224,,enemy,0.35
491,other_0491.png,tloz8_1e.png,704,270,16,14,16,44,17,44,224,,enemy,0.35
492,other_0492.png,tloz8_1e.png,1153,242,15,16,15,72,16,72,240,,,
493,other_0493.png,tloz8_1e.png,624,252,16,4,15,39,15,39,64,,enemy,0.35
494,other_0494.png,tloz8_1e.png,608,271,16,17,16,38,17,38,272,,enemy,0.35
494,other_0494.png,tloz8_1e.png,1072,959,16,17,59,67,60,67,272,,enemy,0.35
495,other_0495.png,tloz8_1e.png,704,284,16,4,17,44,17,44,64,,enemy,0.35
496,other_0496.png,tloz8_1e.png,1157,303,16,15,18,72,19,73,240,,enemy,0.35
497,other_0497.png,tloz8_1e.png,1024,368,256,160,23,64,32,79,40960,,,
498,other_0498.png,tloz8_1e.png,932,405,52,48,25,58,28,61,2496,,boss,0.9
499,other_0499.png,tloz8_1e.png,900,433,8,16,27,56,28,56,128,,,
500,other_0500.png,tloz8_1e.png,1200,461,16,5,28,75,29,75,80,,,
501,other_0501.png,tloz8_1e.png,1072,477,17,13,29,67,30,68,221,,,
502,other_0502.png,tloz8_1e.png,1200,477,16,13,29,75,30,75,208,,,
503,other_0503.png,tloz8_1e.png,1091,480,11,8,30,68,30,68,88,,,
504,other_0504.png,tloz8_1e.png,1090,483,5,5,30,68,30,68,25,,,
505,other_0505.png,tloz8_1e.png,888,507,5,4,31,55,31,55,20,,,
505,other_0505.png,tloz8_1e.png,376,683,5,4,42,23,42,23,20,,,
505,other_0505.png,tloz8_1e.png,888,1035,5,4,64,55,64,55,20,,,
506,other_0506.png,tloz8_1e.png,899,507,5,5,31,56,31,56,25,,,
506,other_0506.png,tloz8_1e.png,387,683,5,5,42,24,42,24,25,,,
506,other_0506.png,tloz8_1e.png,899,1035,5,5,64,56,64,56,25,,,
507,other_0507.png,tloz8_1e.png,888,544,5,5,34,55,34,55,25,,,
507,other_0507.png,tloz8_1e.png,376,720,5,5,45,23,45,23,25,,,
507,other_0507.png,tloz8_1e.png,888,1072,5,5,67,55,67,55,25,,,
508,other_0508.png,tloz8_1e.png,899,545,5,4,34,56,34,56,20,,,
508,other_0508.png,tloz8_1e.png,387,721,5,4,45,24,45,24,20,,,
508,other_0508.png,tloz8_1e.png,899,1073,5,4,67,56,67,56,20,,,
509,other_0509.png,tloz8_1e.png,370,554,37,69,34,23,38,25,2553,,boss,0.9
510,other_0510.png,tloz8_1e.png,811,558,16,16,34,50,35,51,256,,enemy,0.35
511,other_0511.png,tloz8_1e.png,868,558,16,16,34,54,35,55,256,,enemy,0.35
511,other_0511.png,tloz8_1e.png,932,558,16,16,34,58,35,59,256,,enemy,0.35
512,other_0512.png,tloz8_1e.png,1085,558,14,16,34,67,35,68,224,,,
513,other_0513.png,tloz8_1e.png,1158,558,15,16,34,72,35,73,240,,enemy,0.35
514,other_0514.png,tloz8_1e.png,1219,611,9,9,38,76,38,76,81,,,
514,other_0514.png,tloz8_1e.png,387,771,9,9,48,24,48,24,81,,,
515,other_0515.png,tloz8_1e.png,812,622,16,16,38,50,39,51,256,,enemy,0.35
516,other_0516.png,tloz8_1e.png,877,651,8,10,40,54,41,55,80,,,
517,other_0517.png,tloz8_1e.png,864,734,16,16,45,54,46,54,256,,enemy,0.35
518,other_0518.png,tloz8_1e.png,800,749,16,16,46,50,47,50,256,,enemy,0.35
519,other_0519.png,tloz8_1e.png,145,759,15,16,47,9,48,9,240,,enemy,0.35
519,other_0519.png,tloz8_1e.png,81,775,15,16,48,5,49,5,240,,enemy,0.35
520,other_0520.png,tloz8_1e.png,874,766,14,16,47,54,48,55,224,,enemy,0.3
520,other_0520.png,tloz8_1e.png,890,814,14,16,50,55,51,56,224,,enemy,0.3
521,other_0521.png,tloz8_1e.png,625,768,47,18,48,39,49,41,846,,boss,0.9
522,other_0522.png,tloz8_1e.png,641,778,14,8,48,40,49,40,112,,,
523,other_0523.png,tloz8_1e.png,416,784,16,10,49,26,49,26,160,,,
524,other_0524.png,tloz8_1e.png,418,790,3,7,49,26,49,26,21,,,
525,other_0525.png,tloz8_1e.png,416,791,16,13,49,26,50,26,208,,enemy,0.35
526,other_0526.png,tloz8_1e.png,136,814,16,16,50,8,51,9,256,,enemy,0.35
527,other_0527.png,tloz8_1e.png,854,910,16,16,56,53,57,54,256,,enemy,0.35
528,other_0528.png,tloz8_1e.png,289,938,15,16,58,18,59,18,240,,enemy,0.35
529,other_0529.png,tloz8_1e.png,428,959,16,15,59,26,60,27,240,,enemy,0.35
530,other_0530.png,tloz8_1e.png,544,965,16,16,60,34,61,34,256,,enemy,0.35
531,other_0531.png,tloz8_1e.png,854,974,16,16,60,53,61,54,256,,enemy,0.35
532,other_0532.png,tloz8_1e.png,351,1003,8,10,62,21,63,22,80,,,
533,other_0533.png,tloz8_1e.png,615,1006,15,16,62,38,63,39,240,,enemy,0.35
534,other_0534.png,tloz8_1e.png,821,1012,12,10,63,51,63,52,120,,,
535,other_0535.png,tloz8_1e.png,852,1106,14,12,69,53,69,54,168,,,
536,other_0536.png,tloz8_1e.png,874,1126,12,11,70,54,71,55,132,,,
537,other_0537.png,tloz8_1e.png,922,1131,8,10,70,57,71,58,80,,,
538,other_0538.png,tloz8_1e.png,900,1137,8,16,71,56,72,56,128,,,
539,other_0539.png,tloz8_1e.png,926,1146,48,46,71,57,74,60,2208,,boss,0.9
540,other_0540.png,tloz8_1e.png,0,1248,256,160,78,0,87,15,40960,,,
541,other_0541.png,tloz8_1e.png,341,1279,16,15,79,21,80,22,240,,enemy,0.35
542,other_0542.png,tloz8_1e.png,1119,1278,16,8,79,69,80,70,128,,enemy,0.3
543,other_0543.png,tloz8_1e.png,416,1281,16,16,80,26,81,26,256,,enemy,0.35
544,other_0544.png,tloz8_1e.png,1121,1310,14,16,81,70,82,70,224,,enemy,0.3
545,other_0545.png,tloz8_1e.png,568,1312,47,46,82,35,84,38,2162,,boss,0.9
546,other_0546.png,tloz8_1e.png,701,1312,8,10,82,43,82,44,80,,,
546,other_0546.png,tloz8_1e.png,621,1342,8,10,83,38,84,39,80,,,
547,other_0547.png,tloz8_1e.png,308,1322,9,6,82,19,82,19,54,,enemy,0.35
548,other_0548.png,tloz8_1e.png,1138,1326,14,16,82,71,83,71,224,,enemy,0.3
549,other_0549.png,tloz8_1e.png,304,1328,16,25,83,19,84,19,400,,enemy,0.35
550,other_0550.png,tloz8_1e.png,316,1328,4,7,83,19,83,19,28,,,
551,other_0551.png,tloz8_1e.png,1166,1340,10,10,83,72,84,73,100,,enemy,0.3
552,other_0552.png,tloz8_1e.png,420,1342,15,16,83,26,84,27,240,,enemy,0.35
553,other_0553.png,tloz8_1e.png,445,1342,14,16,83,27,84,28,224,,enemy,0.3
554,other_0554.png,tloz8_1e.png,1199,1342,14,16,83,74,84,75,224,,enemy,0.3
555,other_0555.png,tloz8_1e.png,48,1357,24,13,84,3,85,4,312,,,
556,other_0556.png,tloz8_1e.png,48,1365,19,5,85,3,85,4,95,,,
0,other_0000.png,tloz8_2e.png,1824,206,16,16,12,114,13,114,256,,trap,0.1
0,other_0000.png,tloz8_2e.png,2000,206,16,16,12,125,13,125,256,,trap,0.1
0,other_0000.png,tloz8_2e.png,1824,302,16,16,18,114,19,114,256,,trap,0.1
0,other_0000.png,tloz8_2e.png,2000,302,16,16,18,125,19,125,256,,trap,0.1
1,other_0001.png,tloz8_2e.png,107,271,14,15,16,6,17,7,210,,enemy,0.3
1,other_0001.png,tloz8_2e.png,1464,991,14,15,61,91,62,92,210,,enemy,0.3
4,other_0004.png,tloz8_2e.png,101,85,6,6,5,6,5,6,36,,,
4,other_0004.png,tloz8_2e.png,629,85,6,6,5,39,5,39,36,,,
4,other_0004.png,tloz8_2e.png,117,261,6,6,16,7,16,7,36,,,
4,other_0004.png,tloz8_2e.png,357,261,6,6,16,22,16,22,36,,,
4,other_0004.png,tloz8_2e.png,309,437,6,6,27,19,27,19,36,,,
4,other_0004.png,tloz8_2e.png,197,613,6,6,38,12,38,12,36,,,
4,other_0004.png,tloz8_2e.png,1845,613,6,6,38,115,38,115,36,,,
4,other_0004.png,tloz8_2e.png,85,789,6,6,49,5,49,5,36,,,
4,other_0004.png,tloz8_2e.png,453,789,6,6,49,28,49,28,36,,,
4,other_0004.png,tloz8_2e.png,1333,789,6,6,49,83,49,83,36,,,
4,other_0004.png,tloz8_2e.png,117,965,6,6,60,7,60,7,36,,,
4,other_0004.png,tloz8_2e.png,389,965,6,6,60,24,60,24,36,,,
4,other_0004.png,tloz8_2e.png,1877,965,6,6,60,117,60,117,36,,,
4,other_0004.png,tloz8_2e.png,613,1141,6,6,71,38,71,38,36,,,
4,other_0004.png,tloz8_2e.png,1221,1141,6,6,71,76,71,76,36,,,
4,other_0004.png,tloz8_2e.png,1893,1141,6,6,71,118,71,118,36,,,
5,other_0005.png,tloz8_2e.png,67,287,14,15,17,4,18,5,210,,enemy,0.3
5,other_0005.png,tloz8_2e.png,1369,943,14,15,58,85,59,86,210,,enemy,0.3
7,other_0007.png,tloz8_2e.png,560,549,16,1,34,35,34,35,16,,,
7,other_0007.png,tloz8_2e.png,560,565,16,1,35,35,35,35,16,,,
7,other_0007.png,tloz8_2e.png,560,581,16,1,36,35,36,35,16,,,
7,other_0007.png,tloz8_2e.png,560,597,16,1,37,35,37,35,16,,,
7,other_0007.png,tloz8_2e.png,560,613,16,1,38,35,38,35,16,,,
7,other_0007.png,tloz8_2e.png,560,629,16,1,39,35,39,35,16,,,
7,other_0007.png,tloz8_2e.png,688,629,16,1,39,43,39,43,16,,,
7,other_0007.png,tloz8_2e.png,560,645,16,1,40,35,40,35,16,,,
7,other_0007.png,tloz8_2e.png,688,645,16,1,40,43,40,43,16,,,
7,other_0007.png,tloz8_2e.png,688,661,16,1,41,43,41,43,16,,,
7,other_0007.png,tloz8_2e.png,560,669,16,1,41,35,41,35,16,,,
7,other_0007.png,tloz8_2e.png,560,725,16,1,45,35,45,35,16,,,
7,other_0007.png,tloz8_2e.png,560,741,16,1,46,35,46,35,16,,,
7,other_0007.png,tloz8_2e.png,560,757,16,1,47,35,47,35,16,,,
7,other_0007.png,tloz8_2e.png,560,773,16,1,48,35,48,35,16,,,
7,other_0007.png,tloz8_2e.png,560,805,16,1,50,35,50,35,16,,,
7,other_0007.png,tloz8_2e.png,688,805,16,1,50,43,50,43,16,,,
7,other_0007.png,tloz8_2e.png,560,821,16,1,51,35,51,35,16,,,
7,other_0007.png,tloz8_2e.png,688,821,16,1,51,43,51,43,16,,,
7,other_0007.png,tloz8_2e.png,560,837,16,1,52,35,52,35,16,,,
7,other_0007.png,tloz8_2e.png,688,837,16,1,52,43,52,43,16,,,
8,other_0008.png,tloz8_2e.png,460,32,8,10,2,28,2,29,80,,,
8,other_0008.png,tloz8_2e.png,959,32,8,10,2,59,2,60,80,,,
8,other_0008.png,tloz8_2e.png,110,42,8,10,2,6,3,7,80,,,
8,other_0008.png,tloz8_2e.png,118,50,8,10,3,7,3,7,80,,,
8,other_0008.png,tloz8_2e.png,82,60,8,10,3,5,4,5,80,,,
8,other_0008.png,tloz8_2e.png,1911,71,8,10,4,119,5,119,80,,,
8,other_0008.png,tloz8_2e.png,296,101,8,10,6,18,6,18,80,,,
8,other_0008.png,tloz8_2e.png,454,128,8,10,8,28,8,28,80,,,
8,other_0008.png,tloz8_2e.png,404,586,8,10,36,25,37,25,80,,,
8,other_0008.png,tloz8_2e.png,1359,765,8,10,47,84,48,85,80,,,
8,other_0008.png,tloz8_2e.png,1361,789,8,10,49,85,49,85,80,,,
8,other_0008.png,tloz8_2e.png,1369,796,8,10,49,85,50,86,80,,,
8,other_0008.png,tloz8_2e.png,1337,805,8,10,50,83,50,84,80,,,
8,other_0008.png,tloz8_2e.png,1345,812,8,10,50,84,51,84,80,,,
8,other_0008.png,tloz8_2e.png,1423,1105,8,10,69,88,69,89,80,,,
8,other_0008.png,tloz8_2e.png,1423,1124,8,10,70,88,70,89,80,,,
8,other_0008.png,tloz8_2e.png,1423,1143,8,10,71,88,72,89,80,,,
9,other_0009.png,tloz8_2e.png,115,798,15,16,49,7,50,8,240,,enemy,0.3
11,other_0011.png,tloz8_2e.png,1463,1121,24,32,70,91,72,92,768,,boss,0.9
12,other_0012.png,tloz8_2e.png,1473,611,13,13,38,92,38,92,169,,,
13,other_0013.png,tloz8_2e.png,1403,439,10,10,27,87,28,88,100,,,
14,other_0014.png,tloz8_2e.png,560,637,16,5,39,35,40,35,80,,,
14,other_0014.png,tloz8_2e.png,688,637,16,5,39,43,40,43,80,,,
14,other_0014.png,tloz8_2e.png,688,653,16,5,40,43,41,43,80,,,
14,other_0014.png,tloz8_2e.png,560,813,16,5,50,35,51,35,80,,,
14,other_0014.png,tloz8_2e.png,688,813,16,5,50,43,51,43,80,,,
14,other_0014.png,tloz8_2e.png,560,829,16,5,51,35,52,35,80,,,
14,other_0014.png,tloz8_2e.png,688,829,16,5,51,43,52,43,80,,,
15,other_0015.png,tloz8_2e.png,560,647,16,3,40,35,40,35,48,,,
15,other_0015.png,tloz8_2e.png,688,647,16,3,40,43,40,43,48,,,
15,other_0015.png,tloz8_2e.png,688,663,16,3,41,43,41,43,48,,,
15,other_0015.png,tloz8_2e.png,560,823,16,3,51,35,51,35,48,,,
15,other_0015.png,tloz8_2e.png,688,823,16,3,51,43,51,43,48,,,
15,other_0015.png,tloz8_2e.png,560,839,16,3,52,35,52,35,48,,,
15,other_0015.png,tloz8_2e.png,688,839,16,3,52,43,52,43,48,,,
16,other_0016.png,tloz8_2e.png,1161,30,14,15,1,72,2,73,210,,enemy,0.3
18,other_0018.png,tloz8_2e.png,93,238,13,16,14,5,15,6,208,,enemy,0.3
18,other_0018.png,tloz8_2e.png,107,238,13,16,14,6,15,7,208,,enemy,0.3
18,other_0018.png,tloz8_2e.png,93,302,13,16,18,5,19,6,208,,enemy,0.3
20,other_0020.png,tloz8_2e.png,388,609,8,16,38,24,39,24,128,,item,0.5
23,other_0023.png,tloz8_2e.png,133,655,14,15,40,8,41,9,210,,enemy,0.3
24,other_0024.png,tloz8_2e.png,1157,127,14,15,7,72,8,73,210,,enemy,0.3
24,other_0024.png,tloz8_2e.png,182,655,14,15,40,11,41,12,210,,enemy,0.3
24,other_0024.png,tloz8_2e.png,1234,1141,14,15,71,77,72,77,210,,enemy,0.3
25,other_0025.png,tloz8_2e.png,388,81,8,16,5,24,6,24,128,,,
25,other_0025.png,tloz8_2e.png,1924,81,8,16,5,120,6,120,128,,,
25,other_0025.png,tloz8_2e.png,676,129,8,16,8,42,9,42,128,,,
30,other_0030.png,tloz8_2e.png,81,760,15,16,47,5,48,5,240,,enemy,0.3
30,other_0030.png,tloz8_2e.png,113,766,15,16,47,7,48,7,240,,enemy,0.3
30,other_0030.png,tloz8_2e.png,33,776,15,16,48,2,49,2,240,,enemy,0.3
